chapter_id,sentence_id,predicted_entities
11,92,"[{""text"": ""the trees"", ""label"": ""ACTIVE_PERFORMER""}]"
11,93,"[{""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""firs"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""oaks"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""beeches"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""elms"", ""label"": ""MENTIONED_ONLY""}]"
11,94,[]
11,95,[]
11,96,[]
11,97,"[{""text"": ""Coming suddenly round a corner"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""celandines"", ""label"": ""MENTIONED_ONLY""}]"
11,98,[]
11,99,"[{""text"": ""snowdrops"", ""label"": ""MENTIONED_ONLY""}]"
11,100,"[{""text"": ""your own business"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Dwarf"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
11,101,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""crocuses"", ""label"": ""MENTIONED_ONLY""}]"
11,102,"[{""text"": ""the sound"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the water"", ""label"": ""MISCELLANEOUS""}]"
11,103,"[{""text"": ""a bird"", ""label"": ""ACTIVE_PERFORMER""}]"
11,104,"[{""text"": ""another bird"", ""label"": ""ACTIVE_PERFORMER""}]"
11,105,"[{""text"": ""that"", ""label"": ""MISCELLANEOUS""}, {""text"": ""birds"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund's eyes"", ""label"": ""MISCELLANEOUS""}, {""text"": ""birds"", ""label"": ""MENTIONED_ONLY""}]"
11,106,"[{""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
11,107,"[{""text"": ""the sky"", ""label"": ""MISCELLANEOUS""}]"
11,108,"[{""text"": ""primroses"", ""label"": ""MENTIONED_ONLY""}]"
11,109,"[{""text"": ""a light breeze"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the travellers"", ""label"": ""MENTIONED_ONLY""}]"
11,110,"[{""text"": ""The trees"", ""label"": ""ACTIVE_PERFORMER""}]"
11,111,"[{""text"": ""the larches"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""birches"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the laburnums"", ""label"": ""MENTIONED_ONLY""}]"
11,112,"[{""text"": ""the beech trees"", ""label"": ""ACTIVE_PERFORMER""}]"
11,113,"[{""text"": ""the travellers"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the light"", ""label"": ""ACTIVE_PERFORMER""}]"
11,114,"[{""text"": ""A bee"", ""label"": ""ACTIVE_PERFORMER""}]"
11,115,"[{""text"": ""This"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Dwarf"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""This"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Aslan's"", ""label"": ""MENTIONED_ONLY""}]"
11,116,"[{""text"": ""either of you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""that name"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
12,1,"[{""text"": ""the Dwarf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the children"", ""label"": ""MENTIONED_ONLY""}]"
12,2,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}]"
12,3,"[{""text"": ""one another"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""a kingfisher"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""bluebells"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""that thrush"", ""label"": ""MENTIONED_ONLY""}]"
12,4,"[{""text"": ""They"", ""label"": ""ACTIVE_PERFORMER""}]"
12,5,"[{""text"": ""They"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}]"
12,6,"[{""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Narnia"", ""label"": ""MISCELLANEOUS""}]"
12,7,"[{""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""her"", ""label"": ""MENTIONED_ONLY""}]"
12,8,"[{""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}]"
12,9,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}]"
12,10,"[{""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}]"
12,11,"[{""text"": ""Susan"", ""label"": ""MENTIONED_ONLY""}]"
12,12,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}]"
12,13,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
12,14,[]
12,15,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_THOUGHT""}]"
12,16,[]
12,17,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Susan"", ""label"": ""ADDRESSED""}]"
12,18,[]
12,19,"[{""text"": ""the Stone Table"", ""label"": ""MISCELLANEOUS""}]"
12,20,"[{""text"": ""It"", ""label"": ""MENTIONED_ONLY""}]"
12,21,"[{""text"": ""you"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
12,22,"[{""text"": ""a pavilion"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a banner"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a red rampant lion"", ""label"": ""MENTIONED_ONLY""}]"
12,23,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}]"
12,24,"[{""text"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""creatures"", ""label"": ""MENTIONED_ONLY""}]"
12,25,"[{""text"": ""Tree-Women"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Well-Women"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Dryads"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Naiads"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they"", ""label"": ""MENTIONED_ONLY""}]"
12,26,"[{""text"": ""four great centaurs"", ""label"": ""MENTIONED_ONLY""}]"
12,27,"[{""text"": ""them"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""giants"", ""label"": ""MISCELLANEOUS""}]"
12,28,"[{""text"": ""a unicorn"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a bull with the head of a man"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a pelican"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""an eagle"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a great dog"", ""label"": ""MENTIONED_ONLY""}]"
12,29,"[{""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""two leopards"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""one"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his crown"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the other"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his standard"", ""label"": ""MENTIONED_ONLY""}]"
12,30,"[{""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Beavers"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the children"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
12,31,"[{""text"": ""People"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Narnia"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the children"", ""label"": ""ACTIVE_THOUGHT""}]"
12,32,"[{""text"": ""Aslan's"", ""label"": ""MENTIONED_ONLY""}]"
12,33,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
12,34,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
12,35,"[{""text"": ""animals"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
12,36,"[{""text"": ""Susan"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
12,37,"[{""text"": ""you're"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
12,38,"[{""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}]"
12,39,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
12,40,"[{""text"": ""He"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the others"", ""label"": ""ADDRESSED""}, {""text"": ""the Lion"", ""label"": ""MENTIONED_ONLY""}]"
12,41,"[{""text"": ""We"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Aslan"", ""label"": ""ADDRESSED""}]"
12,42,"[{""text"": ""Peter"", ""label"": ""ADDRESSED""}, {""text"": ""Son of Adam"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
12,43,"[{""text"": ""Susan"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""label"": ""ADDRESSED""}, {""text"": ""Daughters of Eve"", ""label"": ""ADDRESSED""}]"
12,44,"[{""text"": ""He-Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""She-Beaver"", ""label"": ""ADDRESSED""}]"
12,45,"[{""text"": ""His voice"", ""label"": ""MISCELLANEOUS""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
12,46,"[{""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
12,47,"[{""text"": ""the fourth"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
12,48,"[{""text"": ""He"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""O Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
12,49,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
12,50,"[{""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
12,51,"[{""text"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Peter"", ""label"": ""MENTIONED_ONLY""}]"
12,52,"[{""text"": ""them"", ""label"": ""ACTIVE_THOUGHT""}]"
12,53,"[{""text"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
12,54,"[{""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}]"
12,55,"[{""text"": ""All"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
12,56,[]
12,57,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}]"
12,58,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""his face"", ""label"": ""MISCELLANEOUS""}]"
12,59,"[{""text"": ""it"", ""label"": ""MENTIONED_ONLY""}]"
12,60,"[{""text"": ""The Lion"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_THOUGHT""}]"
12,61,"[{""text"": ""the feast"", ""label"": ""MISCELLANEOUS""}]"
12,62,"[{""text"": ""Ladies"", ""label"": ""ADDRESSED""}, {""text"": ""these Daughters of Eve"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
12,63,"[{""text"": ""the girls"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Peter"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Lion"", ""label"": ""MENTIONED_ONLY""}]"
12,64,"[{""text"": ""Peter"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Lion"", ""label"": ""ACTIVE_PERFORMER""}]"
12,65,"[{""text"": ""their eyes"", ""label"": ""MISCELLANEOUS""}]"
12,66,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
12,67,"[{""text"": ""the whole country"", ""label"": ""MISCELLANEOUS""}]"
12,68,"[{""text"": ""the land of Narnia"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the sea"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the sky"", ""label"": ""MISCELLANEOUS""}]"
12,69,"[{""text"": ""it"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
12,70,"[{""text"": ""That"", ""label"": ""MISCELLANEOUS""}, {""text"": ""O Man"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Cair Paravel"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the four thrones"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""King"", ""label"": ""MISCELLANEOUS""}]"
12,71,"[{""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""High King"", ""label"": ""MISCELLANEOUS""}, {""text"": ""all the rest"", ""label"": ""MENTIONED_ONLY""}]"
12,72,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
12,73,"[{""text"": ""your sister's horn"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""label"": ""ADDRESSED""}, {""text"": ""a lion"", ""label"": ""MISCELLANEOUS""}]"
12,74,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
12,75,"[{""text"": ""all the other creatures"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
12,76,"[{""text"": ""the Prince"", ""label"": ""MENTIONED_ONLY""}]"
12,77,"[{""text"": ""he"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the pavilion"", ""label"": ""MISCELLANEOUS""}]"
12,78,"[{""text"": ""The Naiads"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Dryads"", ""label"": ""ACTIVE_PERFORMER""}]"
12,79,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""her face"", ""label"": ""MISCELLANEOUS""}]"
12,80,"[{""text"": ""Susan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""a huge grey beast"", ""label"": ""ACTIVE_PERFORMER""}]"
12,81,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""it"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""an Alsatian"", ""label"": ""MISCELLANEOUS""}, {""text"": ""a dog"", ""label"": ""MISCELLANEOUS""}]"
12,82,"[{""text"": ""it"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a wolf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""its"", ""label"": ""ACTIVE_PERFORMER""}]"
12,83,"[{""text"": ""Susan"", ""label"": ""ACTIVE_PERFORMER""}]"
12,84,"[{""text"": ""she"", ""label"": ""ACTIVE_THOUGHT""}]"
12,85,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
12,86,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the monster"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""his sword"", ""label"": ""MENTIONED_ONLY""}]"
12,87,"[{""text"": ""That stroke"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Wolf"", ""label"": ""MENTIONED_ONLY""}]"
12,88,"[{""text"": ""it"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""its eyes"", ""label"": ""MISCELLANEOUS""}]"
12,89,"[{""text"": ""it"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
12,90,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his sword"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the brute"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""its heart"", ""label"": ""MISCELLANEOUS""}]"
12,91,"[{""text"": ""He"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the Wolf"", ""label"": ""MENTIONED_ONLY""}]"
12,92,"[{""text"": ""Susan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""She"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
12,93,"[{""text"": ""you"", ""label"": ""MENTIONED_ONLY""}]"
12,94,"[{""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Centaurs"", ""label"": ""ADDRESSED""}, {""text"": ""Eagles"", ""label"": ""ADDRESSED""}, {""text"": ""another wolf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""He"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""his mistress"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the fourth Son of Adam"", ""label"": ""MENTIONED_ONLY""}]"
12,95,"[{""text"": ""a dozen or so of the swiftest creatures"", ""label"": ""ACTIVE_PERFORMER""}]"
12,96,"[{""text"": ""Peter"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
12,97,"[{""text"": ""You"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""your sword"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
12,98,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the bright blade"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Wolf's hair"", ""label"": ""MENTIONED_ONLY""}]"
12,99,"[{""text"": ""He"", ""label"": ""ACTIVE_PERFORMER""}]"
12,100,"[{""text"": ""it"", ""label"": ""ACTIVE_PERFORMER""}]"
12,101,"[{""text"": ""the flat of the blade"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Sir Peter Fenris-Bane"", ""label"": ""ADDRESSED""}]"
12,102,"[{""text"": ""your sword"", ""label"": ""MENTIONED_ONLY""}]"
13,1,"[{""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}]"
13,2,"[{""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}]"
13,3,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}]"
13,4,"[{""text"": ""He"", ""label"": ""ACTIVE_THOUGHT""}]"
13,5,"[{""text"": ""The Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Dwarf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
13,6,"[{""text"": ""the Dwarf"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""O Queen"", ""label"": ""ADDRESSED""}]"
13,7,"[{""text"": ""They"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Stone Table"", ""label"": ""MISCELLANEOUS""}]"
13,8,"[{""text"": ""the Wolf"", ""label"": ""MENTIONED_ONLY""}]"
13,9,"[{""text"": ""Cair Paravel"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
13,10,"[{""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
13,11,"[{""text"": ""the Dwarf"", ""label"": ""ACTIVE_SPEAKER""}]"
13,12,"[{""text"": ""This one"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}]"
13,13,"[{""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
13,14,"[{""text"": ""the Dwarf"", ""label"": ""ACTIVE_SPEAKER""}]"
13,15,"[{""text"": ""the Stone Table"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
13,16,"[{""text"": ""it"", ""label"": ""MENTIONED_ONLY""}]"
13,17,"[{""text"": ""the Dwarf"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the Stone Table"", ""label"": ""MISCELLANEOUS""}]"
13,18,"[{""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
13,19,"[{""text"": ""a Wolf"", ""label"": ""ACTIVE_PERFORMER""}]"
13,20,"[{""text"": ""I"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""my captain"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Fenris Ulf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""it"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""One of the Sons of Adam"", ""label"": ""MENTIONED_ONLY""}]"
13,21,"[{""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
13,22,"[{""text"": ""our people"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""me"", ""label"": ""MENTIONED_ONLY""}]"
13,23,"[{""text"": ""the giants"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the werewolves"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the spirits of those trees who are on our side"", ""label"": ""MENTIONED_ONLY""}]"
13,24,"[{""text"": ""the Ghouls"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Boggles"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Ogres"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Minotaurs"", ""label"": ""MENTIONED_ONLY""}]"
13,25,"[{""text"": ""the Cruels"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Hags"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Spectres"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the people of the Toadstools"", ""label"": ""MENTIONED_ONLY""}]"
13,26,"[{""text"": ""We"", ""label"": ""ACTIVE_SPEAKER""}]"
13,27,"[{""text"": ""their ranks"", ""label"": ""MENTIONED_ONLY""}]"
13,28,"[{""text"": ""The great brute"", ""label"": ""ACTIVE_PERFORMER""}]"
13,29,"[{""text"": ""Now"", ""label"": ""MISCELLANEOUS""}, {""text"": ""she"", ""label"": ""ACTIVE_SPEAKER""}]"
13,30,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""a tree"", ""label"": ""MISCELLANEOUS""}]"
13,31,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}]"
13,32,"[{""text"": ""the Dwarf"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""label"": ""ACTIVE_PERFORMER""}]"
13,33,"[{""text"": ""the Witch"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Her arms"", ""label"": ""MISCELLANEOUS""}]"
13,34,"[{""text"": ""they"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""label"": ""ACTIVE_THOUGHT""}]"
13,35,"[{""text"": ""the victim"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Witch"", ""label"": ""ACTIVE_SPEAKER""}]"
13,36,"[{""text"": ""the Dwarf"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}]"
13,37,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""his head"", ""label"": ""MISCELLANEOUS""}]"
13,38,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_THOUGHT""}]"
13,39,"[{""text"": ""he"", ""label"": ""ACTIVE_THOUGHT""}]"
13,40,"[{""text"": ""shouts"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}]"
13,41,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}]"
13,42,"[{""text"": ""voices"", ""label"": ""ACTIVE_SPEAKER""}]"
13,43,"[{""text"": ""people"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her hand"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Dwarf"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""I"", ""label"": ""MENTIONED_ONLY""}]"
13,44,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}]"
13,45,"[{""text"": ""the centaurs"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""unicorns"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""deer"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""birds"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the rescue party"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""label"": ""ACTIVE_PERFORMER""}]"
13,46,"[{""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}]"
13,47,"[{""text"": ""It"", ""label"": ""MENTIONED_ONLY""}]"
13,48,"[{""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the moonlight"", ""label"": ""MISCELLANEOUS""}, {""text"": ""an old tree-stump"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a fair sized boulder"", ""label"": ""MENTIONED_ONLY""}]"
13,49,"[{""text"": ""you"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the stump"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the boulder"", ""label"": ""MENTIONED_ONLY""}]"
13,50,"[{""text"": ""you"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the stump"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a little fat man"", ""label"": ""MISCELLANEOUS""}]"
13,51,"[{""text"": ""you"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the stump"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the boulder"", ""label"": ""ACTIVE_PERFORMER""}]"
13,52,"[{""text"": ""the stump"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the boulder"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Dwarf"", ""label"": ""MENTIONED_ONLY""}]"
13,53,"[{""text"": ""she"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""things"", ""label"": ""MENTIONED_ONLY""}]"
13,54,"[{""text"": ""She"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""her wand"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""it"", ""label"": ""MENTIONED_ONLY""}]"
